880,-12.38,130.87
880,-12.38,130.87
880,-12.38,130.87
881,-12.18,136.78
885,0,0
886,-12.38,130.89
906,-12.43,130.88
907,-12.43,130.88
909,0,0
1001,-33.79,151.27
1002,-33.79,151.27
1003,-33.79,151.27
1004,-33.79,151.27
1005,-33.79,151.27
1006,-33.79,151.27
1007,-33.79,151.27
1008,-33.79,151.27
1009,-33.79,151.27
1010,-33.79,151.27
1011,-33.79,151.27
1020,-33.79,151.27
1021,-33.79,151.27
1022,-33.79,151.27
1023,-33.79,151.27
1025,-33.79,151.27
1026,-33.79,151.27
1027,-33.79,151.27
1028,-33.79,151.27
1029,-33.79,151.27
1030,-33.79,151.27
1031,-33.79,151.27
1032,-33.66,150.87
1033,-33.79,151.27
1034,-33.79,151.27
1035,-33.79,151.27
1036,-33.79,151.27
1037,-33.79,151.27
1038,-33.79,151.27
1039,-33.79,151.27
1040,-33.79,151.27
1041,-33.79,151.27
1042,-33.79,151.27
1043,-33.79,151.27
1044,-33.79,151.27
1045,-33.79,151.27
1046,-33.79,151.27
1100,-33.79,151.27
1101,-33.79,151.27
1105,-33.79,151.27
1106,-33.79,151.27
1107,-33.79,151.27
1108,-33.79,151.27
1109,-33.79,151.27
1110,-33.79,151.27
1112,-33.79,151.27
1113,-33.79,151.27
1114,-33.79,151.27
1115,-33.79,151.27
1116,-33.67,150.87
1117,-33.66,150.87
1118,-33.79,151.27
1119,-33.79,151.27
1120,-33.79,151.27
1121,-33.79,151.27
1122,-33.79,151.27
1123,-33.79,151.27
1124,-33.79,151.27
1125,-33.79,151.27
1126,-33.79,151.27
1127,-33.79,151.27
1128,-33.79,151.27
1129,-33.79,151.27
1130,-33.79,151.27
1131,-33.79,151.27
1132,-33.66,150.87
1133,-33.79,151.27
1134,-33.79,151.27
1135,-33.79,151.27
1136,-33.79,151.27
1137,-33.79,151.27
1138,-33.79,151.27
1139,-33.79,151.27
1140,-33.79,151.27
1141,-33.79,151.27
1142,-33.79,151.27
1143,-33.79,151.27
1144,-33.79,151.27
1145,-33.79,151.27
1146,-33.79,151.27
1147,-33.79,151.27
1148,-33.79,151.27
1149,-33.79,151.27
1150,-33.79,151.27
1151,-33.79,151.27
1152,-33.79,151.27
1153,-33.79,151.27
1154,-33.79,151.27
1155,-33.79,151.27
1156,-33.79,151.27
1157,-33.79,151.27
1158,-33.79,151.27
1159,-33.79,151.27
1160,-33.79,151.27
1161,-33.79,151.27
1162,-33.79,151.27
1163,-33.79,151.27
1164,-33.79,151.27
1165,-33.79,151.27
1166,-33.79,151.27
1167,-33.79,151.27
1168,-33.79,151.27
1169,-33.79,151.27
1170,-33.79,151.27
1171,-33.79,151.27
1172,-33.79,151.27
1173,-33.79,151.27
1174,-33.79,151.27
1175,-33.79,151.27
1176,-33.79,151.27
1177,-33.79,151.27
1178,-33.79,151.27
1179,-33.79,151.27
1180,-33.79,151.27
1181,-33.79,151.27
1182,-33.79,151.27
1183,-33.79,151.27
1184,-33.79,151.27
1185,-33.79,151.27
1186,-33.79,151.27
1187,-33.79,151.27
1188,-33.79,151.27
1189,-33.79,151.27
1190,-33.79,151.27
1191,-33.79,151.27
1192,-34.79,147.69
1193,-33.79,151.27
1194,-33.79,151.27
1195,-33.79,151.27
1196,-33.79,151.27
1197,-33.79,151.27
1198,-33.79,151.27
1199,-33.79,151.27
1200,-33.79,151.27
1201,-33.79,151.27
1202,-33.79,151.27
1203,-33.79,151.27
1204,-33.79,151.27
1205,-33.79,151.27
1206,-33.79,151.27
1207,-33.79,151.27
1208,-29.82,151.66
1209,-33.89,151.18
1210,-33.89,151.18
1211,-33.89,151.18
1212,-33.89,151.18
1213,-33.89,151.18
1214,-33.89,151.18
1215,-33.89,151.18
1216,-33.74,151.03
1217,-33.74,151.03
1218,-33.74,151.03
1219,-33.74,151.03
1220,-33.74,151.03
1221,-33.87,151.21
1222,-33.87,151.21
1223,-33.87,151.21
1224,-33.87,151.21
1225,-33.87,151.21
1226,-33.87,151.21
1227,-33.87,151.21
1228,-33.87,151.21
1229,-33.87,151.21
1230,-33.87,151.21
1231,-33.82,151.04
1232,-33.82,151.04
1233,-33.82,151.04
1234,-33.82,151.04
1235,-33.82,151.04
1236,-29.82,151.66
1237,-29.82,151.66
1238,-29.82,151.66
1239,-29.82,151.66
1240,-29.82,151.66
1291,-33.79,151.27
1292,-33.79,151.27
1293,-33.79,151.27
1294,-33.79,151.27
1295,-33.79,151.27
1296,-33.79,151.27
1297,-33.79,151.27
1298,-33.79,151.27
1299,-33.79,151.27
1300,-33.88,151.22
1311,0,0
1312,0,0
1313,0,0
1314,0,0
1315,0,0
1316,0,0
1317,0,0
1318,0,0
1319,0,0
1320,0,0
1321,0,0
1322,0,0
1323,0,0
1324,0,0
1325,0,0
1326,0,0
1327,0,0
1328,0,0
1329,0,0
1330,0,0
1331,0,0
1332,0,0
1333,0,0
1334,0,0
1335,-33.82,151.12
1340,-35.54,148.02
1350,0,0
1355,-33.89,151.26
1360,-33.88,151.24
1391,0,0
1401,-33.88,151.2
1416,0,0
1419,0,0
1420,-33.73,150.93
1422,-33.73,150.93
1423,-33.73,150.93
1424,-33.73,150.93
1425,-33.73,150.93
1426,-33.73,150.93
1427,-33.73,150.93
1428,-33.73,150.93
1429,-33.73,150.93
1430,-33.89,151.2
1435,-33.71,151.11
1440,-33.9,151.06
1441,-33.9,151.06
1445,-34.08,151.01
1450,-30.31,153.14
1455,-33.95,151.2
1460,-33.93,151.21
1465,-33.89,151.14
1466,-33.91,151.23
1470,-33.84,151.15
1475,-33.91,151.15
1476,-33.91,151.15
1480,-33.94,151.1
1481,0,0
1484,0,0
1485,0,0
1487,0,0
1490,-34.04,151.11
1493,-33.98,151.09
1495,-34.05,151.12
1499,-34.02,151.06
1515,-33.82,151.21
1560,0,0
1565,-33.87,151.19
1570,-33.81,151.19
1582,-33.83,151.2
1585,-33.83,151.2
1590,-33.29,151.47
1595,-33.79,151.19
1597,-33.79,151.19
1602,0,0
1608,0,0
1610,0,0
1611,0,0
1630,-33.71,151.1
1635,0,0
1639,-33.79,151.25
1640,-33.79,151.25
1655,-33.33,151.51
1658,-33.7,151.22
1660,-33.7,151.22
1670,0,0
1675,-33.83,151.14
1680,-33.76,151.14
1685,-33.8,151.09
1690,0,0
1691,0,0
1692,0,0
1693,0,0
1694,0,0
1695,0,0
1696,0,0
1697,0,0
1698,0,0
1699,0,0
1700,-33.95,151.21
1701,0,0
1710,-33.78,151.12
1712,-33.78,151.12
1715,-33.76,151.05
1730,-33.76,150.97
1740,-33.89,151.14
1741,-33.89,151.14
1750,-33.86,151.02
1755,-33.77,150.97
1765,-33.74,151.03
1771,-33.76,151.05
1781,0,0
1790,-33.86,151.2
1797,0,0
1800,-34.1,150.78
1805,-33.89,151.1
1811,-33.82,151.05
1816,-33.88,151.09
1819,-33.88,151.09
1825,0,0
1826,0,0
1830,-33.86,150.95
1831,-33.86,150.95
1835,-33.88,151.02
1848,-33.85,150.97
1851,0,0
1860,-33.85,150.96
1871,-33.89,151.1
1875,-33.95,150.92
1885,-33.91,151.02
1888,-33.91,151.02
1890,-33.96,150.8
1891,-33.93,151
1900,0,0
1902,0,0
2000,-33.86,151.21
2000,-33.86,151.21
2000,-33.86,151.21
2000,-33.86,151.21
2000,-33.86,151.21
2000,-33.86,151.21
2000,-33.86,151.21
2000,-33.86,151.21
2001,-33.79,151.27
2002,-35.97,146.41
2004,0,0
2004,0,0
2006,-33.89,151.19
2007,-33.88,151.2
2007,-33.88,151.2
2008,-33.89,151.2
2008,-33.89,151.2
2009,-33.87,151.19
2010,-33.88,151.22
2010,-33.88,151.22
2011,-33.87,151.23
2011,-33.87,151.23
2011,-33.87,151.23
2011,-33.87,151.23
2011,-33.87,151.23
2012,-33.73,150.93
2013,-33.73,150.93
2015,-33.9,151.2
2015,-33.9,151.2
2015,-33.9,151.2
2016,-33.89,151.2
2017,-33.9,151.21
2017,-33.9,151.21
2018,-33.93,151.21
2018,-33.93,151.21
2019,-33.96,151.21
2019,-33.96,151.21
2020,-33.93,151.19
2020,-33.93,151.19
2020,-33.93,151.19
2021,-33.89,151.22
2021,-33.89,151.22
2021,-33.89,151.22
2022,-33.89,151.25
2022,-33.89,151.25
2022,-33.89,151.25
2023,-33.89,151.26
2024,-33.9,151.26
2024,-33.9,151.26
2025,-33.89,151.24
2026,-33.89,151.26
2026,-33.89,151.26
2026,-33.89,151.26
2026,-33.89,151.26
2027,-33.87,151.24
2027,-33.87,151.24
2027,-33.87,151.24
2027,-33.87,151.24
2028,-33.88,151.24
2029,-33.87,151.28
2030,-33.87,151.28
2030,-33.87,151.28
2030,-33.87,151.28
2030,-33.87,151.28
2030,-33.87,151.28
2031,-33.91,151.26
2031,-33.91,151.26
2031,-33.91,151.26
2031,-33.91,151.26
2032,-33.93,151.23
2032,-33.93,151.23
2033,-33.91,151.22
2034,-33.92,151.25
2034,-33.92,151.25
2035,-33.95,151.24
2035,-33.95,151.24
2035,-33.95,151.24
2036,-33.98,151.24
2036,-33.98,151.24
2036,-33.98,151.24
2036,-33.98,151.24
2036,-33.98,151.24
2036,-33.98,151.24
2036,-33.98,151.24
2036,-33.98,151.24
2036,-33.98,151.24
2037,-33.88,151.18
2037,-33.88,151.18
2038,-33.88,151.17
2039,-33.86,151.17
2040,-33.88,151.16
2040,-33.88,151.16
2041,-33.86,151.18
2041,-33.86,151.18
2041,-33.86,151.18
2042,-33.9,151.17
2042,-33.9,151.17
2043,-33.9,151.19
2044,-33.91,151.18
2044,-33.91,151.18
2044,-33.91,151.18
2045,-33.88,151.14
2046,-33.85,151.13
2046,-33.85,151.13
2046,-33.85,151.13
2046,-33.85,151.13
2046,-33.85,151.13
2046,-33.85,151.13
2046,-33.85,151.13
2047,-33.85,151.15
2048,-33.9,151.17
2048,-33.9,151.17
2049,-33.89,151.14
2049,-33.89,151.14
2049,-33.89,151.14
2050,-33.89,151.18
2050,-33.89,151.18
2052,-33.91,151.23
2055,-33.8,151.1
2057,-33.79,151.19
2058,0,0
2059,-33.8,151.1
2060,-33.84,151.19
2060,-33.84,151.19
2060,-33.84,151.19
2060,-33.84,151.19
2060,-33.84,151.19
2060,-33.84,151.19
2060,-33.84,151.19
2061,-33.85,151.21
2061,-33.85,151.21
2062,-33.82,151.21
2063,-33.82,151.22
2064,-33.81,151.19
2065,-33.83,151.2
2065,-33.83,151.2
2065,-33.83,151.2
2065,-33.83,151.2
2065,-33.83,151.2
2065,-33.83,151.2
2066,-33.81,151.17
2066,-33.81,151.17
2066,-33.81,151.17
2066,-33.81,151.17
2066,-33.81,151.17
2066,-33.81,151.17
2066,-33.81,151.17
2067,-33.8,151.19
2067,-33.8,151.19
2068,-33.8,151.21
2068,-33.8,151.21
2068,-33.8,151.21
2068,-33.8,151.21
2068,-33.8,151.21
2068,-33.8,151.21
2069,-33.78,151.2
2069,-33.78,151.2
2069,-33.78,151.2
2070,-33.77,151.19
2070,-33.77,151.19
2070,-33.77,151.19
2071,-33.75,151.17
2071,-33.75,151.17
2072,-33.76,151.16
2073,-33.74,151.14
2073,-33.74,151.14
2074,-33.71,151.15
2074,-33.71,151.15
2074,-33.71,151.15
2074,-33.71,151.15
2075,-33.73,151.16
2075,-33.73,151.16
2076,-33.72,151.1
2076,-33.72,151.1
2076,-33.72,151.1
2077,-33.69,151.11
2077,-33.69,151.11
2077,-33.69,151.11
2077,-33.69,151.11
2079,-33.66,151.12
2080,-33.63,151.23
2081,-33.62,151.15
2081,-33.62,151.15
2082,-33.61,151.14
2082,-33.61,151.14
2082,-33.61,151.14
2083,-33.51,151.16
2083,-33.51,151.16
2083,-33.51,151.16
2083,-33.51,151.16
2083,-33.51,151.16
2083,-33.51,151.16
2083,-33.51,151.16
2084,-33.62,151.2
2084,-33.62,151.2
2084,-33.62,151.2
2085,-33.74,151.21
2085,-33.74,151.21
2085,-33.74,151.21
2086,-33.75,151.23
2086,-33.75,151.23
2087,-33.76,151.21
2087,-33.76,151.21
2088,-33.83,151.24
2088,-33.83,151.24
2089,-33.83,151.22
2089,-33.83,151.22
2090,-33.83,151.23
2090,-33.83,151.23
2090,-33.83,151.23
2091,0,0
2092,-33.8,151.25
2093,-33.79,151.26
2093,-33.79,151.26
2093,-33.79,151.26
2093,-33.79,151.26
2093,-33.79,151.26
2094,-33.79,151.27
2095,-33.8,151.29
2095,-33.8,151.29
2096,-33.77,151.29
2096,-33.77,151.29
2096,-33.77,151.29
2097,-33.74,151.3
2097,-33.74,151.3
2097,-33.74,151.3
2097,-33.74,151.3
2099,-33.74,151.28
2099,-33.74,151.28
2099,-33.74,151.28
2099,-33.74,151.28
2100,-33.77,151.25
2100,-33.77,151.25
2100,-33.77,151.25
2100,-33.77,151.25
2100,-33.77,151.25
2100,-33.77,151.25
2101,-33.7,151.28
2101,-33.7,151.28
2101,-33.7,151.28
2101,-33.7,151.28
2102,-33.69,151.3
2102,-33.69,151.3
2103,-33.68,151.3
2104,-33.66,151.3
2105,-33.64,151.28
2105,-33.64,151.28
2105,-33.64,151.28
2105,-33.64,151.28
2105,-33.64,151.28
2106,-33.66,151.31
2106,-33.66,151.31
2107,-33.64,151.33
2107,-33.64,151.33
2107,-33.64,151.33
2107,-33.64,151.33
2107,-33.64,151.33
2108,-33.6,151.3
2108,-33.6,151.3
2108,-33.6,151.3
2109,-33.77,151.11
2110,-33.83,151.15
2110,-33.83,151.15
2111,-33.82,151.14
2111,-33.82,151.14
2111,-33.82,151.14
2111,-33.82,151.14
2111,-33.82,151.14
2111,-33.82,151.14
2111,-33.82,151.14
2112,-33.8,151.1
2112,-33.8,151.1
2112,-33.8,151.1
2113,-33.8,151.13
2113,-33.8,151.13
2113,-33.8,151.13
2113,-33.8,151.13
2113,-33.8,151.13
2114,-33.8,151.08
2114,-33.8,151.08
2114,-33.8,151.08
2114,-33.8,151.08
2114,-33.8,151.08
2115,-33.81,151.05
2116,-33.81,151.03
,,
